date,fuerte,generator,n_confirmers,fuerte_hit,first_day_offset,outcome_bucket,closest_distance,closest_number
2022-05-18,71,42,1,True,1,FUERTE_EXACTO,0,71
2022-05-23,90,46,2,True,3,FUERTE_EXACTO,0,90
2022-05-24,71,42,1,True,7,FUERTE_EXACTO,0,71
2022-05-26,1,34,1,True,5,FUERTE_EXACTO,0,1
2022-05-26,26,28,1,True,1,FUERTE_EXACTO,0,26
2022-05-26,53,28,1,True,7,FUERTE_EXACTO,0,53
2022-05-27,6,35,1,True,1,FUERTE_EXACTO,0,6
2022-05-27,86,35,1,True,4,FUERTE_EXACTO,0,86
2022-05-27,90,46,1,True,2,FUERTE_EXACTO,0,90
2022-05-29,53,28,1,True,4,FUERTE_EXACTO,0,53
2022-05-31,81,43,1,True,1,FUERTE_EXACTO,0,81
2022-06-01,28,43,1,True,1,FUERTE_EXACTO,0,28
2022-06-01,72,40,1,True,1,FUERTE_EXACTO,0,72
2022-06-01,73,48,1,True,5,FUERTE_EXACTO,0,73
2022-06-02,26,28,1,False,,COMPANERO_TABLA1,1,21
2022-06-02,53,28,1,True,3,FUERTE_EXACTO,0,53
2022-06-04,42,37,1,True,2,FUERTE_EXACTO,0,42
2022-06-05,28,43,1,True,1,FUERTE_EXACTO,0,28
2022-06-05,44,43,1,False,,COMPANERO_TABLA1,1,28
2022-06-05,77,32,1,False,,VECINO_TABLA2,3,28
2022-06-06,53,28,1,True,1,FUERTE_EXACTO,0,53
2022-06-07,35,49,1,False,,COMPANERO_TABLA1,1,40
2022-06-07,42,37,1,True,1,FUERTE_EXACTO,0,42
2022-06-08,44,43,2,False,,COMPANERO_TABLA1,1,28
2022-06-09,57,30,2,True,4,FUERTE_EXACTO,0,57
2022-06-10,84,47,1,True,6,FUERTE_EXACTO,0,84
2022-06-11,27,26,1,True,5,FUERTE_EXACTO,0,27
2022-06-12,69,45,1,False,,VECINO_TABLA2,3,57
2022-06-15,77,32,1,False,,VECINO_TABLA2,3,23
2022-06-16,35,49,2,True,1,FUERTE_EXACTO,0,35
2022-06-16,63,38,2,False,,COMPANERO_TABLA1,1,47
2022-06-16,70,44,1,True,1,FUERTE_EXACTO,0,70
2022-06-16,91,44,1,True,1,FUERTE_EXACTO,0,91
2022-06-25,9,39,1,True,2,FUERTE_EXACTO,0,9
2022-06-26,53,28,1,True,1,FUERTE_EXACTO,0,53
2022-06-27,9,39,1,True,5,FUERTE_EXACTO,0,9
2022-06-30,79,47,2,True,4,FUERTE_EXACTO,0,79
2022-06-30,63,38,1,True,3,FUERTE_EXACTO,0,63
2022-07-03,42,37,2,True,5,FUERTE_EXACTO,0,42
2022-07-03,53,28,2,False,,COMPANERO_TABLA1,1,26
2022-07-05,51,40,1,True,2,FUERTE_EXACTO,0,51
2022-07-05,67,40,1,False,,COMPANERO_TABLA1,1,51
2022-07-06,42,37,2,True,2,FUERTE_EXACTO,0,42
2022-07-06,10,37,1,True,7,FUERTE_EXACTO,0,10
2022-07-07,90,46,1,True,4,FUERTE_EXACTO,0,90
2022-07-10,53,28,1,False,,COMPANERO_TABLA1,1,26
2022-07-13,10,37,1,False,,COMPANERO_TABLA1,1,42
2022-07-13,42,37,1,True,5,FUERTE_EXACTO,0,42
2022-07-15,22,44,2,True,5,FUERTE_EXACTO,0,22
2022-07-15,70,44,2,True,5,FUERTE_EXACTO,0,70
2022-07-22,63,38,1,False,,COMPANERO_TABLA1,1,20
2022-07-23,41,39,1,True,1,FUERTE_EXACTO,0,41
2022-07-23,62,39,1,True,7,FUERTE_EXACTO,0,62
2022-07-24,29,41,1,True,3,FUERTE_EXACTO,0,29
2022-07-25,79,47,1,True,6,FUERTE_EXACTO,0,79
2022-07-26,35,49,1,False,,COMPANERO_TABLA1,1,40
2022-07-28,9,39,2,True,2,FUERTE_EXACTO,0,9
2022-07-28,53,28,2,True,2,FUERTE_EXACTO,0,53
2022-07-28,7,42,1,True,3,FUERTE_EXACTO,0,7
2022-07-28,23,42,1,True,1,FUERTE_EXACTO,0,23
2022-07-28,50,42,1,True,5,FUERTE_EXACTO,0,50
2022-07-31,29,41,2,True,5,FUERTE_EXACTO,0,29
2022-08-03,42,37,1,True,1,FUERTE_EXACTO,0,42
2022-08-03,65,52,1,True,1,FUERTE_EXACTO,0,65
2022-08-05,41,39,1,True,6,FUERTE_EXACTO,0,41
2022-08-07,14,39,1,True,1,FUERTE_EXACTO,0,14
2022-08-08,85,36,1,True,4,FUERTE_EXACTO,0,85
2022-08-09,7,42,1,True,1,FUERTE_EXACTO,0,7
2022-08-10,56,40,1,True,1,FUERTE_EXACTO,0,56
2022-08-13,48,36,1,True,5,FUERTE_EXACTO,0,48
2022-08-15,57,30,1,True,6,FUERTE_EXACTO,0,57
2022-08-17,7,42,1,True,2,FUERTE_EXACTO,0,7
2022-08-17,79,47,1,True,6,FUERTE_EXACTO,0,79
2022-08-19,29,41,1,True,2,FUERTE_EXACTO,0,29
2022-08-23,42,37,2,True,5,FUERTE_EXACTO,0,42
2022-08-23,5,37,1,False,,COMPANERO_TABLA1,1,10
2022-08-25,22,44,1,True,3,FUERTE_EXACTO,0,22
2022-08-25,70,44,1,False,,COMPANERO_TABLA1,1,91
2022-08-28,29,41,2,False,,COMPANERO_TABLA1,1,13
2022-08-28,7,42,1,True,3,FUERTE_EXACTO,0,7
2022-08-28,71,42,1,True,1,FUERTE_EXACTO,0,71
2022-08-28,89,48,1,True,7,FUERTE_EXACTO,0,89
2022-08-28,93,41,1,True,5,FUERTE_EXACTO,0,93
2022-08-30,9,39,1,True,7,FUERTE_EXACTO,0,9
2022-08-30,25,30,1,True,3,FUERTE_EXACTO,0,25
2022-08-30,42,37,1,True,1,FUERTE_EXACTO,0,42
2022-08-31,23,42,1,False,,COMPANERO_TABLA1,1,66
2022-09-02,35,49,2,True,4,FUERTE_EXACTO,0,35
2022-09-02,22,44,1,True,1,FUERTE_EXACTO,0,22
2022-09-02,70,44,1,False,,COMPANERO_TABLA1,1,22
2022-09-03,35,49,1,True,3,FUERTE_EXACTO,0,35
2022-09-08,23,42,1,False,,COMPANERO_TABLA1,1,71
2022-09-08,53,28,1,True,1,FUERTE_EXACTO,0,53
2022-09-09,14,39,1,True,7,FUERTE_EXACTO,0,14
2022-09-09,94,39,1,True,5,FUERTE_EXACTO,0,94
2022-09-10,89,48,1,True,6,FUERTE_EXACTO,0,89
2022-09-10,93,41,1,True,1,FUERTE_EXACTO,0,93
2022-09-11,56,40,1,True,2,FUERTE_EXACTO,0,56
2022-09-12,34,51,1,True,4,FUERTE_EXACTO,0,34
2022-09-15,53,28,2,True,5,FUERTE_EXACTO,0,53
2022-09-15,7,42,1,True,2,FUERTE_EXACTO,0,7
2022-09-15,23,42,1,True,2,FUERTE_EXACTO,0,23
2022-09-17,52,38,1,False,,COMPANERO_TABLA1,1,20
2022-09-17,63,38,1,True,3,FUERTE_EXACTO,0,63
2022-09-18,39,33,1,True,4,FUERTE_EXACTO,0,39
2022-09-22,67,40,1,True,5,FUERTE_EXACTO,0,67
2022-09-22,89,48,1,True,6,FUERTE_EXACTO,0,89
2022-09-27,12,43,1,True,1,FUERTE_EXACTO,0,12
2022-09-27,28,43,1,True,1,FUERTE_EXACTO,0,28
2022-09-27,92,43,1,True,3,FUERTE_EXACTO,0,92
2022-09-29,92,43,1,True,1,FUERTE_EXACTO,0,92
2022-10-02,53,28,2,True,4,FUERTE_EXACTO,0,53
2022-10-06,27,26,1,False,,COMPANERO_TABLA1,1,38
2022-10-09,9,39,1,True,3,FUERTE_EXACTO,0,9
2022-10-09,48,36,1,True,4,FUERTE_EXACTO,0,48
2022-10-11,9,39,1,True,1,FUERTE_EXACTO,0,9
2022-10-11,41,39,1,True,4,FUERTE_EXACTO,0,41
2022-10-11,71,42,1,True,7,FUERTE_EXACTO,0,71
2022-10-12,63,38,2,True,4,FUERTE_EXACTO,0,63
2022-10-12,100,38,1,False,,COMPANERO_TABLA1,1,47
2022-10-13,39,33,1,False,,COMPANERO_TABLA1,1,2
2022-10-14,65,52,1,True,5,FUERTE_EXACTO,0,65
2022-10-14,82,33,1,True,2,FUERTE_EXACTO,0,82
2022-10-14,87,33,1,True,4,FUERTE_EXACTO,0,87
2022-10-14,97,52,1,True,1,FUERTE_EXACTO,0,97
2022-10-16,28,43,1,True,1,FUERTE_EXACTO,0,28
2022-10-16,44,43,1,False,,COMPANERO_TABLA1,1,28
2022-10-17,5,37,1,True,4,FUERTE_EXACTO,0,5
2022-10-18,56,40,1,True,7,FUERTE_EXACTO,0,56
2022-10-22,63,38,2,True,6,FUERTE_EXACTO,0,63
2022-10-23,42,37,1,True,3,FUERTE_EXACTO,0,42
2022-10-26,44,43,1,True,3,FUERTE_EXACTO,0,44
2022-10-26,69,45,1,True,1,FUERTE_EXACTO,0,69
2022-10-27,89,48,2,True,2,FUERTE_EXACTO,0,89
2022-10-27,23,42,1,True,3,FUERTE_EXACTO,0,23
2022-10-27,71,42,1,False,,COMPANERO_TABLA1,1,23
2022-10-27,90,46,1,True,3,FUERTE_EXACTO,0,90
2022-10-28,51,40,1,True,3,FUERTE_EXACTO,0,51
2022-10-29,63,38,1,True,7,FUERTE_EXACTO,0,63
2022-10-29,75,44,1,True,3,FUERTE_EXACTO,0,75
2022-10-30,80,45,1,True,7,FUERTE_EXACTO,0,80
2022-10-30,84,47,1,False,,COMPANERO_TABLA1,1,68
2022-10-31,44,43,1,True,3,FUERTE_EXACTO,0,44
2022-11-02,20,38,1,True,4,FUERTE_EXACTO,0,20
2022-11-02,63,38,1,True,3,FUERTE_EXACTO,0,63
2022-11-03,29,41,1,False,,COMPANERO_TABLA1,1,13
2022-11-03,79,47,1,True,1,FUERTE_EXACTO,0,79
2022-11-10,89,48,1,False,,VECINO_TABLA2,3,56
2022-11-16,45,50,1,True,1,FUERTE_EXACTO,0,45
2022-11-17,92,43,1,True,3,FUERTE_EXACTO,0,92
2022-11-19,73,48,2,True,7,FUERTE_EXACTO,0,73
2022-11-20,35,49,1,False,,COMPANERO_TABLA1,1,40
2022-11-20,44,43,1,False,,COMPANERO_TABLA1,1,12
2022-11-21,87,33,1,True,1,FUERTE_EXACTO,0,87
2022-11-24,90,46,1,False,,COMPANERO_TABLA1,1,58
2022-11-25,53,28,1,True,2,FUERTE_EXACTO,0,53
2022-11-28,9,39,1,True,2,FUERTE_EXACTO,0,9
2022-11-28,41,39,1,True,7,FUERTE_EXACTO,0,41
2022-11-30,22,44,1,False,,COMPANERO_TABLA1,1,75
2022-11-30,70,44,1,True,6,FUERTE_EXACTO,0,70
2022-12-01,42,37,1,True,2,FUERTE_EXACTO,0,42
2022-12-02,90,46,2,False,,COMPANERO_TABLA1,1,74
2022-12-03,3,31,1,True,2,FUERTE_EXACTO,0,3
2022-12-03,83,49,1,True,2,FUERTE_EXACTO,0,83
2022-12-06,63,38,1,True,6,FUERTE_EXACTO,0,63
2022-12-07,3,31,1,False,,COMPANERO_TABLA1,1,99
2022-12-07,7,42,1,True,6,FUERTE_EXACTO,0,7
2022-12-08,34,51,1,True,7,FUERTE_EXACTO,0,34
2022-12-09,42,37,1,False,,COMPANERO_TABLA1,1,5
2022-12-11,9,39,1,True,2,FUERTE_EXACTO,0,9
2022-12-11,32,36,1,True,3,FUERTE_EXACTO,0,32
2022-12-12,57,30,1,True,2,FUERTE_EXACTO,0,57
2022-12-13,8,40,1,False,,COMPANERO_TABLA1,1,19
2022-12-15,35,49,1,True,2,FUERTE_EXACTO,0,35
2022-12-16,90,46,3,True,7,FUERTE_EXACTO,0,90
2022-12-18,87,33,1,True,4,FUERTE_EXACTO,0,87
2022-12-19,83,49,1,False,,COMPANERO_TABLA1,1,40
2022-12-22,7,42,2,True,2,FUERTE_EXACTO,0,7
2022-12-22,70,44,2,True,1,FUERTE_EXACTO,0,70
2022-12-22,22,44,1,True,1,FUERTE_EXACTO,0,22
2022-12-28,7,42,1,True,1,FUERTE_EXACTO,0,7
2022-12-28,23,42,1,False,,COMPANERO_TABLA1,1,71
2022-12-29,79,47,1,False,,COMPANERO_TABLA1,1,36
2022-12-30,80,45,1,True,4,FUERTE_EXACTO,0,80
2022-12-31,42,37,1,True,6,FUERTE_EXACTO,0,42
2023-01-03,77,32,1,True,1,FUERTE_EXACTO,0,77
2023-01-05,10,37,1,True,4,FUERTE_EXACTO,0,10
2023-01-05,65,52,1,True,7,FUERTE_EXACTO,0,65
2023-01-06,50,42,1,False,,COMPANERO_TABLA1,1,7
2023-01-07,35,49,1,True,3,FUERTE_EXACTO,0,35
2023-01-07,42,37,1,True,1,FUERTE_EXACTO,0,42
2023-01-07,63,38,1,True,3,FUERTE_EXACTO,0,63
2023-01-08,7,42,1,True,2,FUERTE_EXACTO,0,7
2023-01-08,77,32,1,True,3,FUERTE_EXACTO,0,77
2023-01-09,42,37,2,True,3,FUERTE_EXACTO,0,42
2023-01-10,15,29,1,True,1,FUERTE_EXACTO,0,15
2023-01-10,44,43,1,True,1,FUERTE_EXACTO,0,44
2023-01-11,42,37,1,True,1,FUERTE_EXACTO,0,42
2023-01-11,59,44,1,True,3,FUERTE_EXACTO,0,59
2023-01-11,76,34,1,True,7,FUERTE_EXACTO,0,76
2023-01-12,7,42,1,True,5,FUERTE_EXACTO,0,7
2023-01-12,84,47,1,True,1,FUERTE_EXACTO,0,84
2023-01-13,6,35,1,True,2,FUERTE_EXACTO,0,6
2023-01-14,44,43,1,False,,COMPANERO_TABLA1,1,81
2023-01-14,53,28,1,False,,VECINO_TABLA2,3,63
2023-01-14,63,38,1,True,1,FUERTE_EXACTO,0,63
2023-01-17,42,37,2,True,5,FUERTE_EXACTO,0,42
2023-01-20,15,29,1,True,2,FUERTE_EXACTO,0,15
2023-01-22,48,36,1,False,,COMPANERO_TABLA1,1,64
2023-01-22,85,36,1,True,1,FUERTE_EXACTO,0,85
2023-01-22,97,52,1,True,2,FUERTE_EXACTO,0,97
2023-01-24,87,33,1,True,2,FUERTE_EXACTO,0,87
2023-01-25,81,43,1,True,1,FUERTE_EXACTO,0,81
2023-01-25,82,33,1,True,2,FUERTE_EXACTO,0,82
2023-01-26,23,42,1,True,6,FUERTE_EXACTO,0,23
2023-01-29,53,28,1,False,,COMPANERO_TABLA1,1,21
2023-01-29,97,52,1,True,7,FUERTE_EXACTO,0,97
2023-02-01,35,49,1,True,1,FUERTE_EXACTO,0,35
2023-02-02,45,50,1,False,,RELACION_INDIRECTA,4,64
2023-02-02,58,46,1,True,2,FUERTE_EXACTO,0,58
2023-02-02,94,39,1,True,2,FUERTE_EXACTO,0,94
2023-02-08,9,39,1,True,1,FUERTE_EXACTO,0,9
2023-02-08,27,26,1,True,6,FUERTE_EXACTO,0,27
2023-02-08,72,40,1,True,1,FUERTE_EXACTO,0,72
2023-02-11,31,38,1,True,2,FUERTE_EXACTO,0,31
2023-02-11,83,49,1,True,1,FUERTE_EXACTO,0,83
2023-02-14,22,44,1,True,2,FUERTE_EXACTO,0,22
2023-02-14,70,44,1,True,1,FUERTE_EXACTO,0,70
2023-02-15,10,37,1,False,,COMPANERO_TABLA1,1,5
2023-02-16,29,41,1,True,1,FUERTE_EXACTO,0,29
2023-02-19,69,45,1,True,6,FUERTE_EXACTO,0,69
2023-02-20,11,35,1,True,3,FUERTE_EXACTO,0,11
2023-02-21,25,30,1,True,3,FUERTE_EXACTO,0,25
2023-02-23,42,37,1,True,3,FUERTE_EXACTO,0,42
2023-02-24,22,44,1,True,4,FUERTE_EXACTO,0,22
2023-02-24,70,44,1,True,1,FUERTE_EXACTO,0,70
2023-02-24,75,44,1,False,,COMPANERO_TABLA1,1,70
2023-02-25,74,46,1,False,,COMPANERO_TABLA1,1,37
2023-02-26,44,43,1,False,,COMPANERO_TABLA1,1,28
2023-02-26,71,42,1,False,,COMPANERO_TABLA1,1,66
2023-02-26,92,43,1,True,7,FUERTE_EXACTO,0,92
2023-02-27,74,46,1,True,6,FUERTE_EXACTO,0,74
2023-03-02,72,40,1,False,,COMPANERO_TABLA1,1,19
2023-03-03,7,42,1,True,6,FUERTE_EXACTO,0,7
2023-03-03,72,40,1,False,,COMPANERO_TABLA1,1,8
2023-03-04,51,40,1,True,2,FUERTE_EXACTO,0,51
2023-03-05,85,36,1,True,2,FUERTE_EXACTO,0,85
2023-03-07,27,26,1,True,3,FUERTE_EXACTO,0,27
2023-03-07,92,43,1,True,7,FUERTE_EXACTO,0,92
2023-03-08,90,46,2,True,1,FUERTE_EXACTO,0,90
2023-03-08,74,46,1,True,2,FUERTE_EXACTO,0,74
2023-03-09,35,49,2,False,,COMPANERO_TABLA1,1,83
2023-03-14,81,43,1,True,6,FUERTE_EXACTO,0,81
2023-03-16,27,26,1,True,3,FUERTE_EXACTO,0,27
2023-03-16,68,47,1,True,7,FUERTE_EXACTO,0,68
2023-03-16,79,47,1,True,2,FUERTE_EXACTO,0,79
2023-03-17,23,42,1,True,3,FUERTE_EXACTO,0,23
2023-03-18,28,43,1,True,4,FUERTE_EXACTO,0,28
2023-03-19,22,44,1,True,3,FUERTE_EXACTO,0,22
2023-03-19,70,44,1,True,6,FUERTE_EXACTO,0,70
2023-03-20,59,44,1,False,,COMPANERO_TABLA1,1,75
2023-03-21,3,31,1,True,3,FUERTE_EXACTO,0,3
2023-03-22,29,41,2,False,,COMPANERO_TABLA1,1,93
2023-03-22,44,43,2,True,5,FUERTE_EXACTO,0,44
2023-03-22,12,43,1,True,4,FUERTE_EXACTO,0,12
2023-03-23,100,38,1,False,,COMPANERO_TABLA1,1,47
2023-03-27,53,28,1,False,,COMPANERO_TABLA1,1,26
2023-03-29,20,38,1,True,1,FUERTE_EXACTO,0,20
2023-04-01,9,39,1,True,7,FUERTE_EXACTO,0,9
2023-04-01,41,39,1,True,2,FUERTE_EXACTO,0,41
2023-04-01,46,39,1,False,,COMPANERO_TABLA1,1,78
2023-04-01,86,35,1,True,4,FUERTE_EXACTO,0,86
2023-04-03,29,41,1,True,4,FUERTE_EXACTO,0,29
2023-04-05,28,43,1,True,3,FUERTE_EXACTO,0,28
2023-04-08,29,41,1,False,,COMPANERO_TABLA1,1,13
2023-04-09,27,26,1,True,2,FUERTE_EXACTO,0,27
2023-04-09,92,43,1,True,7,FUERTE_EXACTO,0,92
2023-04-12,29,41,1,True,4,FUERTE_EXACTO,0,29
2023-04-12,35,49,1,True,3,FUERTE_EXACTO,0,35
2023-04-13,7,42,2,True,2,FUERTE_EXACTO,0,7
2023-04-13,71,42,1,True,6,FUERTE_EXACTO,0,71
2023-04-15,56,40,1,True,5,FUERTE_EXACTO,0,56
2023-04-17,21,28,1,True,2,FUERTE_EXACTO,0,21
2023-04-18,29,41,1,True,5,FUERTE_EXACTO,0,29
2023-04-20,17,34,1,False,,COMPANERO_TABLA1,1,76
2023-04-20,83,49,1,False,,COMPANERO_TABLA1,1,40
2023-04-21,10,37,1,False,,COMPANERO_TABLA1,1,5
2023-04-21,34,51,1,True,3,FUERTE_EXACTO,0,34
2023-04-22,34,51,1,True,2,FUERTE_EXACTO,0,34
2023-04-25,90,46,2,True,2,FUERTE_EXACTO,0,90
2023-04-27,44,43,3,False,,COMPANERO_TABLA1,1,81
2023-04-30,42,37,1,True,4,FUERTE_EXACTO,0,42
2023-05-03,9,39,1,True,3,FUERTE_EXACTO,0,9
2023-05-03,46,39,1,False,,COMPANERO_TABLA1,1,30
2023-05-04,28,43,1,True,6,FUERTE_EXACTO,0,28
2023-05-04,92,43,1,True,1,FUERTE_EXACTO,0,92
2023-05-05,67,40,1,False,,COMPANERO_TABLA1,1,51
2023-05-06,25,30,1,True,7,FUERTE_EXACTO,0,25
2023-05-06,44,43,1,True,1,FUERTE_EXACTO,0,44
2023-05-06,92,43,1,True,2,FUERTE_EXACTO,0,92
2023-05-07,9,39,2,True,7,FUERTE_EXACTO,0,9
2023-05-07,7,42,1,False,,COMPANERO_TABLA1,1,71
2023-05-07,94,39,1,False,,COMPANERO_TABLA1,1,41
2023-05-09,31,38,1,True,2,FUERTE_EXACTO,0,31
2023-05-09,63,38,1,True,6,FUERTE_EXACTO,0,63
2023-05-14,27,26,1,True,2,FUERTE_EXACTO,0,27
2023-05-15,9,39,1,True,4,FUERTE_EXACTO,0,9
2023-05-15,41,39,1,True,4,FUERTE_EXACTO,0,41
2023-05-15,46,39,1,True,1,FUERTE_EXACTO,0,46
2023-05-16,58,46,1,True,1,FUERTE_EXACTO,0,58
2023-05-18,27,26,1,True,2,FUERTE_EXACTO,0,27
2023-05-21,70,44,3,False,,COMPANERO_TABLA1,1,75
2023-05-21,22,44,2,True,4,FUERTE_EXACTO,0,22
2023-05-22,48,36,1,True,3,FUERTE_EXACTO,0,48
2023-05-24,2,33,1,False,,COMPANERO_TABLA1,1,39
2023-05-24,68,47,1,True,1,FUERTE_EXACTO,0,68
2023-05-24,87,33,1,True,2,FUERTE_EXACTO,0,87
2023-05-29,29,41,2,True,5,FUERTE_EXACTO,0,29
2023-05-29,7,42,1,True,5,FUERTE_EXACTO,0,7
2023-05-29,71,42,1,True,3,FUERTE_EXACTO,0,71
2023-05-30,3,31,1,False,,COMPANERO_TABLA1,1,99
2023-05-30,57,30,1,True,5,FUERTE_EXACTO,0,57
2023-05-31,87,33,1,True,4,FUERTE_EXACTO,0,87
2023-06-03,9,39,1,True,1,FUERTE_EXACTO,0,9
2023-06-03,30,39,1,False,,COMPANERO_TABLA1,1,9
2023-06-03,44,43,1,True,7,FUERTE_EXACTO,0,44
2023-06-05,34,51,1,True,5,FUERTE_EXACTO,0,34
2023-06-06,56,40,1,False,,COMPANERO_TABLA1,1,8
2023-06-06,67,40,1,True,3,FUERTE_EXACTO,0,67
2023-06-06,72,40,1,True,2,FUERTE_EXACTO,0,72
2023-06-06,89,48,1,True,5,FUERTE_EXACTO,0,89
2023-06-07,9,39,1,True,2,FUERTE_EXACTO,0,9
2023-06-10,22,44,1,True,3,FUERTE_EXACTO,0,22
2023-06-10,59,44,1,True,3,FUERTE_EXACTO,0,59
2023-06-10,70,44,1,True,1,FUERTE_EXACTO,0,70
2023-06-12,84,47,1,True,1,FUERTE_EXACTO,0,84
2023-06-13,100,38,1,False,,COMPANERO_TABLA1,1,52
2023-06-14,7,42,2,True,2,FUERTE_EXACTO,0,7
2023-06-17,90,46,2,True,1,FUERTE_EXACTO,0,90
2023-06-17,9,39,1,True,1,FUERTE_EXACTO,0,9
2023-06-17,14,39,1,True,2,FUERTE_EXACTO,0,14
2023-06-17,86,35,1,True,5,FUERTE_EXACTO,0,86
2023-06-19,28,43,1,True,7,FUERTE_EXACTO,0,28
2023-06-19,44,43,1,True,7,FUERTE_EXACTO,0,44
2023-06-21,42,37,1,False,,COMPANERO_TABLA1,1,10
2023-06-23,28,43,1,True,3,FUERTE_EXACTO,0,28
2023-06-23,44,43,1,True,3,FUERTE_EXACTO,0,44
2023-06-23,63,38,1,True,7,FUERTE_EXACTO,0,63
2023-06-24,90,46,1,True,2,FUERTE_EXACTO,0,90
2023-06-25,42,37,1,True,6,FUERTE_EXACTO,0,42
2023-06-26,20,38,1,True,3,FUERTE_EXACTO,0,20
2023-06-26,68,47,1,True,2,FUERTE_EXACTO,0,68
2023-06-26,79,47,1,True,3,FUERTE_EXACTO,0,79
2023-06-27,19,40,1,False,,COMPANERO_TABLA1,1,67
2023-06-28,22,44,1,True,4,FUERTE_EXACTO,0,22
2023-06-29,9,39,1,False,,COMPANERO_TABLA1,1,94
2023-06-29,94,39,1,True,1,FUERTE_EXACTO,0,94
2023-06-30,26,28,2,True,5,FUERTE_EXACTO,0,26
2023-06-30,53,28,1,True,4,FUERTE_EXACTO,0,53
2023-06-30,87,33,1,True,6,FUERTE_EXACTO,0,87
2023-07-05,62,39,1,True,2,FUERTE_EXACTO,0,62
2023-07-06,92,43,1,True,1,FUERTE_EXACTO,0,92
2023-07-07,9,39,1,True,3,FUERTE_EXACTO,0,9
2023-07-07,30,39,1,True,5,FUERTE_EXACTO,0,30
2023-07-08,53,28,1,False,,COMPANERO_TABLA1,1,26
2023-07-08,77,32,1,False,,VECINO_TABLA2,3,23
2023-07-09,90,46,1,True,1,FUERTE_EXACTO,0,90
2023-07-11,7,42,1,True,1,FUERTE_EXACTO,0,7
2023-07-14,58,46,1,False,,COMPANERO_TABLA1,1,74
2023-07-16,70,44,2,True,2,FUERTE_EXACTO,0,70
2023-07-16,22,44,1,True,4,FUERTE_EXACTO,0,22
2023-07-17,32,36,1,True,2,FUERTE_EXACTO,0,32
2023-07-18,29,41,1,False,,COMPANERO_TABLA1,1,93
2023-07-18,56,40,1,True,6,FUERTE_EXACTO,0,56
2023-07-19,9,39,2,False,,COMPANERO_TABLA1,1,78
2023-07-20,65,52,1,False,,VECINO_TABLA2,3,37
2023-07-20,97,52,1,False,,VECINO_TABLA2,3,93
2023-07-22,12,43,1,True,1,FUERTE_EXACTO,0,12
2023-07-24,71,42,2,True,5,FUERTE_EXACTO,0,71
2023-07-24,29,41,1,False,,COMPANERO_TABLA1,1,93
2023-07-24,63,38,1,False,,COMPANERO_TABLA1,1,52
2023-07-25,26,28,1,True,7,FUERTE_EXACTO,0,26
2023-07-25,77,32,1,False,,VECINO_TABLA2,3,73
2023-07-26,7,42,1,True,1,FUERTE_EXACTO,0,7
2023-07-28,19,40,1,False,,COMPANERO_TABLA1,1,8
2023-07-30,42,37,2,True,3,FUERTE_EXACTO,0,42
2023-07-30,63,38,2,True,6,FUERTE_EXACTO,0,63
2023-08-01,27,26,1,True,2,FUERTE_EXACTO,0,27
2023-08-03,37,46,1,True,4,FUERTE_EXACTO,0,37
2023-08-03,74,46,1,True,2,FUERTE_EXACTO,0,74
2023-08-05,92,43,1,True,1,FUERTE_EXACTO,0,92
2023-08-09,90,46,1,True,5,FUERTE_EXACTO,0,90
2023-08-14,82,33,1,True,1,FUERTE_EXACTO,0,82
2023-08-14,87,33,1,True,3,FUERTE_EXACTO,0,87
2023-08-15,82,33,1,True,1,FUERTE_EXACTO,0,82
2023-08-16,96,54,1,True,3,FUERTE_EXACTO,0,96
2023-08-18,22,44,1,True,3,FUERTE_EXACTO,0,22
2023-08-18,70,44,1,False,,COMPANERO_TABLA1,1,91
2023-08-19,16,27,1,True,5,FUERTE_EXACTO,0,16
2023-08-20,41,39,1,False,,COMPANERO_TABLA1,1,46
2023-08-21,79,47,1,True,3,FUERTE_EXACTO,0,79
2023-08-21,90,46,1,False,,COMPANERO_TABLA1,1,37
2023-08-25,63,38,1,True,4,FUERTE_EXACTO,0,63
2023-08-26,88,31,1,True,6,FUERTE_EXACTO,0,88
2023-08-27,79,47,1,True,2,FUERTE_EXACTO,0,79
2023-08-27,84,47,1,True,4,FUERTE_EXACTO,0,84
2023-08-29,53,28,2,True,2,FUERTE_EXACTO,0,53
2023-08-29,26,28,1,True,6,FUERTE_EXACTO,0,26
2023-08-30,65,52,1,False,,VECINO_TABLA2,3,82
2023-08-31,92,43,1,True,6,FUERTE_EXACTO,0,92
2023-09-01,85,36,1,False,,COMPANERO_TABLA1,1,48
2023-09-02,1,34,1,True,6,FUERTE_EXACTO,0,1
2023-09-03,11,35,1,True,7,FUERTE_EXACTO,0,11
2023-09-04,9,39,2,True,1,FUERTE_EXACTO,0,9
2023-09-04,7,42,1,True,4,FUERTE_EXACTO,0,7
2023-09-04,35,49,1,False,,COMPANERO_TABLA1,1,83
2023-09-05,42,37,1,True,7,FUERTE_EXACTO,0,42
2023-09-06,12,43,1,True,1,FUERTE_EXACTO,0,12
2023-09-06,68,47,1,True,2,FUERTE_EXACTO,0,68
2023-09-06,92,43,1,True,1,FUERTE_EXACTO,0,92
2023-09-07,29,41,1,False,,COMPANERO_TABLA1,1,93
2023-09-09,88,31,1,True,7,FUERTE_EXACTO,0,88
2023-09-11,26,28,1,True,5,FUERTE_EXACTO,0,26
