origin,fuerte,confirmer,result,count,consistency
44,91,69,41,27,NIVEL_4_REPETICION_ALTA
44,91,69,27,27,NIVEL_4_REPETICION_ALTA
26,27,76,7,27,NIVEL_4_REPETICION_ALTA
26,27,76,29,27,NIVEL_4_REPETICION_ALTA
26,27,76,59,27,NIVEL_4_REPETICION_ALTA
26,27,76,10,27,NIVEL_4_REPETICION_ALTA
43,44,29,30,27,NIVEL_4_REPETICION_ALTA
43,44,29,84,27,NIVEL_4_REPETICION_ALTA
43,44,29,61,27,NIVEL_4_REPETICION_ALTA
42,7,29,41,27,NIVEL_4_REPETICION_ALTA
42,7,29,24,27,NIVEL_4_REPETICION_ALTA
41,29,63,62,27,NIVEL_4_REPETICION_ALTA
38,20,2,41,27,NIVEL_4_REPETICION_ALTA
38,20,2,49,27,NIVEL_4_REPETICION_ALTA
38,20,2,81,27,NIVEL_4_REPETICION_ALTA
38,20,2,89,27,NIVEL_4_REPETICION_ALTA
38,20,2,33,27,NIVEL_4_REPETICION_ALTA
38,20,2,4,27,NIVEL_4_REPETICION_ALTA
47,79,67,34,27,NIVEL_4_REPETICION_ALTA
47,79,67,77,27,NIVEL_4_REPETICION_ALTA
47,79,67,41,27,NIVEL_4_REPETICION_ALTA
47,79,67,66,27,NIVEL_4_REPETICION_ALTA
47,79,67,6,27,NIVEL_4_REPETICION_ALTA
39,9,53,20,27,NIVEL_4_REPETICION_ALTA
39,94,84,33,27,NIVEL_4_REPETICION_ALTA
39,94,84,50,27,NIVEL_4_REPETICION_ALTA
39,94,84,54,27,NIVEL_4_REPETICION_ALTA
39,94,84,99,27,NIVEL_4_REPETICION_ALTA
39,94,84,58,27,NIVEL_4_REPETICION_ALTA
48,89,41,20,27,NIVEL_4_REPETICION_ALTA
41,93,48,20,27,NIVEL_4_REPETICION_ALTA
42,7,53,88,27,NIVEL_4_REPETICION_ALTA
42,7,53,66,27,NIVEL_4_REPETICION_ALTA
42,7,53,90,27,NIVEL_4_REPETICION_ALTA
42,7,53,56,27,NIVEL_4_REPETICION_ALTA
26,27,68,27,27,NIVEL_4_REPETICION_ALTA
26,27,68,3,27,NIVEL_4_REPETICION_ALTA
43,44,35,2,27,NIVEL_4_REPETICION_ALTA
43,92,27,68,27,NIVEL_4_REPETICION_ALTA
43,92,27,28,27,NIVEL_4_REPETICION_ALTA
43,92,27,12,27,NIVEL_4_REPETICION_ALTA
36,48,93,61,27,NIVEL_4_REPETICION_ALTA
34,1,10,99,27,NIVEL_4_REPETICION_ALTA
34,1,10,91,27,NIVEL_4_REPETICION_ALTA
35,54,14,76,27,NIVEL_4_REPETICION_ALTA
35,54,14,67,27,NIVEL_4_REPETICION_ALTA
35,54,14,57,27,NIVEL_4_REPETICION_ALTA
35,54,14,1,27,NIVEL_4_REPETICION_ALTA
48,73,23,5,27,NIVEL_4_REPETICION_ALTA
48,73,23,76,27,NIVEL_4_REPETICION_ALTA
48,73,23,49,27,NIVEL_4_REPETICION_ALTA
28,53,90,22,27,NIVEL_4_REPETICION_ALTA
32,77,23,28,27,NIVEL_4_REPETICION_ALTA
35,54,14,4,27,NIVEL_4_REPETICION_ALTA
36,48,97,86,27,NIVEL_4_REPETICION_ALTA
44,22,90,76,27,NIVEL_4_REPETICION_ALTA
44,70,90,76,27,NIVEL_4_REPETICION_ALTA
41,29,70,16,27,NIVEL_4_REPETICION_ALTA
40,19,86,43,27,NIVEL_4_REPETICION_ALTA
40,19,86,75,27,NIVEL_4_REPETICION_ALTA
40,19,86,72,27,NIVEL_4_REPETICION_ALTA
40,19,86,82,27,NIVEL_4_REPETICION_ALTA
47,68,92,90,27,NIVEL_4_REPETICION_ALTA
37,42,44,41,27,NIVEL_4_REPETICION_ALTA
37,42,44,59,27,NIVEL_4_REPETICION_ALTA
37,42,44,25,27,NIVEL_4_REPETICION_ALTA
32,77,28,66,27,NIVEL_4_REPETICION_ALTA
39,94,84,71,27,NIVEL_4_REPETICION_ALTA
39,94,84,65,27,NIVEL_4_REPETICION_ALTA
33,82,65,80,27,NIVEL_4_REPETICION_ALTA
40,19,86,68,27,NIVEL_4_REPETICION_ALTA
39,94,84,90,27,NIVEL_4_REPETICION_ALTA
37,42,44,11,27,NIVEL_4_REPETICION_ALTA
37,42,44,65,27,NIVEL_4_REPETICION_ALTA
49,35,44,70,27,NIVEL_4_REPETICION_ALTA
49,35,44,94,27,NIVEL_4_REPETICION_ALTA
43,44,29,39,27,NIVEL_4_REPETICION_ALTA
43,44,29,8,27,NIVEL_4_REPETICION_ALTA
43,44,29,7,27,NIVEL_4_REPETICION_ALTA
44,70,22,23,27,NIVEL_4_REPETICION_ALTA
44,70,22,37,27,NIVEL_4_REPETICION_ALTA
44,70,22,31,27,NIVEL_4_REPETICION_ALTA
46,74,31,11,27,NIVEL_4_REPETICION_ALTA
46,74,31,42,27,NIVEL_4_REPETICION_ALTA
26,27,76,34,27,NIVEL_4_REPETICION_ALTA
38,20,2,66,27,NIVEL_4_REPETICION_ALTA
52,65,82,88,27,NIVEL_4_REPETICION_ALTA
48,73,28,81,27,NIVEL_4_REPETICION_ALTA
37,42,44,80,27,NIVEL_4_REPETICION_ALTA
41,29,42,53,27,NIVEL_4_REPETICION_ALTA
42,71,41,53,27,NIVEL_4_REPETICION_ALTA
44,70,22,70,27,NIVEL_4_REPETICION_ALTA
42,71,56,64,27,NIVEL_4_REPETICION_ALTA
38,63,22,9,27,NIVEL_4_REPETICION_ALTA
32,77,28,22,27,NIVEL_4_REPETICION_ALTA
42,50,5,84,26,NIVEL_4_REPETICION_ALTA
42,50,5,71,26,NIVEL_4_REPETICION_ALTA
37,10,1,21,26,NIVEL_4_REPETICION_ALTA
37,10,1,74,26,NIVEL_4_REPETICION_ALTA
37,10,1,53,26,NIVEL_4_REPETICION_ALTA
37,10,1,92,26,NIVEL_4_REPETICION_ALTA
37,10,1,8,26,NIVEL_4_REPETICION_ALTA
37,10,1,40,26,NIVEL_4_REPETICION_ALTA
42,71,89,85,26,NIVEL_4_REPETICION_ALTA
40,72,34,58,26,NIVEL_4_REPETICION_ALTA
41,29,9,41,26,NIVEL_4_REPETICION_ALTA
37,42,9,61,26,NIVEL_4_REPETICION_ALTA
48,89,41,79,26,NIVEL_4_REPETICION_ALTA
48,89,41,93,26,NIVEL_4_REPETICION_ALTA
48,89,41,71,26,NIVEL_4_REPETICION_ALTA
41,93,48,79,26,NIVEL_4_REPETICION_ALTA
41,93,48,93,26,NIVEL_4_REPETICION_ALTA
41,93,48,71,26,NIVEL_4_REPETICION_ALTA
47,68,76,8,26,NIVEL_4_REPETICION_ALTA
47,68,76,91,26,NIVEL_4_REPETICION_ALTA
44,22,7,49,26,NIVEL_4_REPETICION_ALTA
44,22,7,27,26,NIVEL_4_REPETICION_ALTA
44,70,7,49,26,NIVEL_4_REPETICION_ALTA
44,70,7,27,26,NIVEL_4_REPETICION_ALTA
45,69,57,60,26,NIVEL_4_REPETICION_ALTA
45,69,57,20,26,NIVEL_4_REPETICION_ALTA
45,69,57,23,26,NIVEL_4_REPETICION_ALTA
45,69,57,68,26,NIVEL_4_REPETICION_ALTA
45,69,57,21,26,NIVEL_4_REPETICION_ALTA
45,80,8,40,26,NIVEL_4_REPETICION_ALTA
45,80,8,11,26,NIVEL_4_REPETICION_ALTA
45,80,8,61,26,NIVEL_4_REPETICION_ALTA
46,90,42,26,26,NIVEL_4_REPETICION_ALTA
47,68,92,43,26,NIVEL_4_REPETICION_ALTA
52,65,37,25,26,NIVEL_4_REPETICION_ALTA
52,65,37,43,26,NIVEL_4_REPETICION_ALTA
52,65,37,53,26,NIVEL_4_REPETICION_ALTA
51,34,59,78,26,NIVEL_4_REPETICION_ALTA
37,42,22,59,26,NIVEL_4_REPETICION_ALTA
37,42,22,78,26,NIVEL_4_REPETICION_ALTA
43,92,68,63,26,NIVEL_4_REPETICION_ALTA
39,9,70,70,26,NIVEL_4_REPETICION_ALTA
33,87,28,91,26,NIVEL_4_REPETICION_ALTA
30,57,91,73,26,NIVEL_4_REPETICION_ALTA
30,57,91,30,26,NIVEL_4_REPETICION_ALTA
33,87,23,93,26,NIVEL_4_REPETICION_ALTA
33,87,23,99,26,NIVEL_4_REPETICION_ALTA
45,80,8,45,26,NIVEL_4_REPETICION_ALTA
28,26,59,16,26,NIVEL_4_REPETICION_ALTA
45,69,57,90,26,NIVEL_4_REPETICION_ALTA
45,69,57,32,26,NIVEL_4_REPETICION_ALTA
45,69,57,1,26,NIVEL_4_REPETICION_ALTA
40,72,26,58,26,NIVEL_4_REPETICION_ALTA
40,72,26,63,26,NIVEL_4_REPETICION_ALTA
38,63,22,35,26,NIVEL_4_REPETICION_ALTA
38,63,22,78,26,NIVEL_4_REPETICION_ALTA
38,63,22,18,26,NIVEL_4_REPETICION_ALTA
38,63,22,61,26,NIVEL_4_REPETICION_ALTA
38,63,22,98,26,NIVEL_4_REPETICION_ALTA
38,63,70,97,26,NIVEL_4_REPETICION_ALTA
38,63,70,58,26,NIVEL_4_REPETICION_ALTA
31,3,30,30,26,NIVEL_4_REPETICION_ALTA
31,3,30,81,26,NIVEL_4_REPETICION_ALTA
31,3,30,97,26,NIVEL_4_REPETICION_ALTA
31,3,30,90,26,NIVEL_4_REPETICION_ALTA
31,3,30,78,26,NIVEL_4_REPETICION_ALTA
31,3,30,37,26,NIVEL_4_REPETICION_ALTA
31,3,30,35,26,NIVEL_4_REPETICION_ALTA
31,3,30,40,26,NIVEL_4_REPETICION_ALTA
31,3,30,26,26,NIVEL_4_REPETICION_ALTA
31,3,30,98,26,NIVEL_4_REPETICION_ALTA
44,91,69,21,26,NIVEL_4_REPETICION_ALTA
26,27,76,4,26,NIVEL_4_REPETICION_ALTA
26,27,76,47,26,NIVEL_4_REPETICION_ALTA
26,27,76,16,26,NIVEL_4_REPETICION_ALTA
43,44,29,4,26,NIVEL_4_REPETICION_ALTA
43,44,29,5,26,NIVEL_4_REPETICION_ALTA
42,7,29,46,26,NIVEL_4_REPETICION_ALTA
42,7,29,3,26,NIVEL_4_REPETICION_ALTA
42,7,29,17,26,NIVEL_4_REPETICION_ALTA
42,7,29,89,26,NIVEL_4_REPETICION_ALTA
42,7,29,34,26,NIVEL_4_REPETICION_ALTA
42,7,29,98,26,NIVEL_4_REPETICION_ALTA
42,7,29,51,26,NIVEL_4_REPETICION_ALTA
42,7,29,75,26,NIVEL_4_REPETICION_ALTA
42,7,29,1,26,NIVEL_4_REPETICION_ALTA
41,29,63,34,26,NIVEL_4_REPETICION_ALTA
41,29,63,36,26,NIVEL_4_REPETICION_ALTA
31,88,79,49,26,NIVEL_4_REPETICION_ALTA
40,67,88,28,26,NIVEL_4_REPETICION_ALTA
38,20,2,24,26,NIVEL_4_REPETICION_ALTA
38,20,2,6,26,NIVEL_4_REPETICION_ALTA
38,20,2,99,26,NIVEL_4_REPETICION_ALTA
38,20,2,67,26,NIVEL_4_REPETICION_ALTA
38,20,2,39,26,NIVEL_4_REPETICION_ALTA
38,20,2,80,26,NIVEL_4_REPETICION_ALTA
28,53,22,8,26,NIVEL_4_REPETICION_ALTA
28,53,22,29,26,NIVEL_4_REPETICION_ALTA
39,94,58,50,26,NIVEL_4_REPETICION_ALTA
47,79,67,30,26,NIVEL_4_REPETICION_ALTA
47,79,67,88,26,NIVEL_4_REPETICION_ALTA
39,94,84,48,26,NIVEL_4_REPETICION_ALTA
39,94,84,78,26,NIVEL_4_REPETICION_ALTA
39,94,84,23,26,NIVEL_4_REPETICION_ALTA
39,94,84,16,26,NIVEL_4_REPETICION_ALTA
39,94,84,76,26,NIVEL_4_REPETICION_ALTA
39,94,84,62,26,NIVEL_4_REPETICION_ALTA
39,94,84,18,26,NIVEL_4_REPETICION_ALTA
42,7,53,30,26,NIVEL_4_REPETICION_ALTA
42,7,53,78,26,NIVEL_4_REPETICION_ALTA
42,7,53,2,26,NIVEL_4_REPETICION_ALTA
42,7,53,75,26,NIVEL_4_REPETICION_ALTA
26,27,68,79,26,NIVEL_4_REPETICION_ALTA
26,27,68,9,26,NIVEL_4_REPETICION_ALTA
26,27,68,94,26,NIVEL_4_REPETICION_ALTA
39,41,56,36,26,NIVEL_4_REPETICION_ALTA
43,92,27,20,26,NIVEL_4_REPETICION_ALTA
43,92,27,87,26,NIVEL_4_REPETICION_ALTA
43,92,27,96,26,NIVEL_4_REPETICION_ALTA
43,92,27,84,26,NIVEL_4_REPETICION_ALTA
43,92,27,85,26,NIVEL_4_REPETICION_ALTA
36,48,93,78,26,NIVEL_4_REPETICION_ALTA
36,48,93,42,26,NIVEL_4_REPETICION_ALTA
48,89,12,1,26,NIVEL_4_REPETICION_ALTA
28,26,72,43,26,NIVEL_4_REPETICION_ALTA
28,26,72,80,26,NIVEL_4_REPETICION_ALTA
34,1,10,80,26,NIVEL_4_REPETICION_ALTA
34,1,10,74,26,NIVEL_4_REPETICION_ALTA
34,1,10,34,26,NIVEL_4_REPETICION_ALTA
35,54,14,16,26,NIVEL_4_REPETICION_ALTA
48,73,23,40,26,NIVEL_4_REPETICION_ALTA
48,73,23,79,26,NIVEL_4_REPETICION_ALTA
32,77,23,99,26,NIVEL_4_REPETICION_ALTA
38,63,44,86,26,NIVEL_4_REPETICION_ALTA
38,63,44,61,26,NIVEL_4_REPETICION_ALTA
48,73,23,11,26,NIVEL_4_REPETICION_ALTA
32,77,23,81,26,NIVEL_4_REPETICION_ALTA
43,44,35,88,26,NIVEL_4_REPETICION_ALTA
46,58,84,51,26,NIVEL_4_REPETICION_ALTA
36,48,97,81,26,NIVEL_4_REPETICION_ALTA
36,48,97,37,26,NIVEL_4_REPETICION_ALTA
41,29,70,42,26,NIVEL_4_REPETICION_ALTA
41,29,70,30,26,NIVEL_4_REPETICION_ALTA
41,29,70,28,26,NIVEL_4_REPETICION_ALTA
40,19,86,79,26,NIVEL_4_REPETICION_ALTA
40,19,86,54,26,NIVEL_4_REPETICION_ALTA
40,19,86,88,26,NIVEL_4_REPETICION_ALTA
40,19,86,20,26,NIVEL_4_REPETICION_ALTA
40,19,86,44,26,NIVEL_4_REPETICION_ALTA
37,42,44,62,26,NIVEL_4_REPETICION_ALTA
37,42,44,5,26,NIVEL_4_REPETICION_ALTA
37,42,44,21,26,NIVEL_4_REPETICION_ALTA
37,42,44,14,26,NIVEL_4_REPETICION_ALTA
37,42,44,13,26,NIVEL_4_REPETICION_ALTA
37,42,44,48,26,NIVEL_4_REPETICION_ALTA
37,42,44,81,26,NIVEL_4_REPETICION_ALTA
32,77,28,37,26,NIVEL_4_REPETICION_ALTA
32,77,28,68,26,NIVEL_4_REPETICION_ALTA
45,69,57,29,26,NIVEL_4_REPETICION_ALTA
46,90,70,89,26,NIVEL_4_REPETICION_ALTA
43,44,9,20,26,NIVEL_4_REPETICION_ALTA
43,44,9,28,26,NIVEL_4_REPETICION_ALTA
43,44,9,82,26,NIVEL_4_REPETICION_ALTA
43,44,9,49,26,NIVEL_4_REPETICION_ALTA
43,44,9,5,26,NIVEL_4_REPETICION_ALTA
43,44,9,89,26,NIVEL_4_REPETICION_ALTA
33,82,65,42,26,NIVEL_4_REPETICION_ALTA
33,82,65,41,26,NIVEL_4_REPETICION_ALTA
33,82,65,16,26,NIVEL_4_REPETICION_ALTA
40,19,86,50,26,NIVEL_4_REPETICION_ALTA
37,42,9,20,26,NIVEL_4_REPETICION_ALTA
47,79,67,13,26,NIVEL_4_REPETICION_ALTA
37,42,44,28,26,NIVEL_4_REPETICION_ALTA
37,42,44,37,26,NIVEL_4_REPETICION_ALTA
43,28,23,70,26,NIVEL_4_REPETICION_ALTA
43,28,23,9,26,NIVEL_4_REPETICION_ALTA
49,35,44,14,26,NIVEL_4_REPETICION_ALTA
49,35,44,75,26,NIVEL_4_REPETICION_ALTA
49,35,44,21,26,NIVEL_4_REPETICION_ALTA
44,70,22,68,26,NIVEL_4_REPETICION_ALTA
44,70,22,21,26,NIVEL_4_REPETICION_ALTA
44,70,22,44,26,NIVEL_4_REPETICION_ALTA
44,70,22,78,26,NIVEL_4_REPETICION_ALTA
44,70,22,17,26,NIVEL_4_REPETICION_ALTA
46,74,31,7,26,NIVEL_4_REPETICION_ALTA
46,74,31,91,26,NIVEL_4_REPETICION_ALTA
46,74,31,50,26,NIVEL_4_REPETICION_ALTA
43,44,9,98,26,NIVEL_4_REPETICION_ALTA
39,14,54,65,26,NIVEL_4_REPETICION_ALTA
49,83,30,92,26,NIVEL_4_REPETICION_ALTA
49,83,30,79,26,NIVEL_4_REPETICION_ALTA
39,41,89,57,26,NIVEL_4_REPETICION_ALTA
38,20,2,19,26,NIVEL_4_REPETICION_ALTA
34,76,92,19,26,NIVEL_4_REPETICION_ALTA
34,76,92,3,26,NIVEL_4_REPETICION_ALTA
49,35,7,7,26,NIVEL_4_REPETICION_ALTA
39,9,42,41,26,NIVEL_4_REPETICION_ALTA
39,9,42,64,26,NIVEL_4_REPETICION_ALTA
36,32,45,34,26,NIVEL_4_REPETICION_ALTA
44,70,22,18,26,NIVEL_4_REPETICION_ALTA
44,70,22,72,26,NIVEL_4_REPETICION_ALTA
44,70,22,69,26,NIVEL_4_REPETICION_ALTA
44,70,22,89,26,NIVEL_4_REPETICION_ALTA
44,70,22,66,26,NIVEL_4_REPETICION_ALTA
41,29,42,14,26,NIVEL_4_REPETICION_ALTA
42,71,41,14,26,NIVEL_4_REPETICION_ALTA
43,28,23,87,26,NIVEL_4_REPETICION_ALTA
39,9,70,16,26,NIVEL_4_REPETICION_ALTA
44,70,22,20,26,NIVEL_4_REPETICION_ALTA
28,53,44,99,26,NIVEL_4_REPETICION_ALTA
42,71,56,2,26,NIVEL_4_REPETICION_ALTA
42,71,56,78,26,NIVEL_4_REPETICION_ALTA
44,59,72,21,26,NIVEL_4_REPETICION_ALTA
45,80,8,8,26,NIVEL_4_REPETICION_ALTA
37,42,53,20,26,NIVEL_4_REPETICION_ALTA
37,42,53,12,26,NIVEL_4_REPETICION_ALTA
42,7,70,99,25,NIVEL_4_REPETICION_ALTA
42,50,5,83,25,NIVEL_4_REPETICION_ALTA
37,10,1,79,25,NIVEL_4_REPETICION_ALTA
37,10,1,88,25,NIVEL_4_REPETICION_ALTA
37,10,1,82,25,NIVEL_4_REPETICION_ALTA
37,10,1,76,25,NIVEL_4_REPETICION_ALTA
37,10,1,14,25,NIVEL_4_REPETICION_ALTA
37,10,1,36,25,NIVEL_4_REPETICION_ALTA
37,10,1,72,25,NIVEL_4_REPETICION_ALTA
42,23,73,11,25,NIVEL_4_REPETICION_ALTA
42,23,73,58,25,NIVEL_4_REPETICION_ALTA
42,71,89,60,25,NIVEL_4_REPETICION_ALTA
40,72,34,48,25,NIVEL_4_REPETICION_ALTA
40,72,34,25,25,NIVEL_4_REPETICION_ALTA
28,53,29,58,25,NIVEL_4_REPETICION_ALTA
28,53,29,29,25,NIVEL_4_REPETICION_ALTA
41,29,9,34,25,NIVEL_4_REPETICION_ALTA
48,89,41,17,25,NIVEL_4_REPETICION_ALTA
48,89,41,1,25,NIVEL_4_REPETICION_ALTA
48,89,41,4,25,NIVEL_4_REPETICION_ALTA
41,93,48,17,25,NIVEL_4_REPETICION_ALTA
41,93,48,1,25,NIVEL_4_REPETICION_ALTA
41,93,48,4,25,NIVEL_4_REPETICION_ALTA
36,85,52,1,25,NIVEL_4_REPETICION_ALTA
47,68,76,56,25,NIVEL_4_REPETICION_ALTA
38,52,85,1,25,NIVEL_4_REPETICION_ALTA
38,52,85,91,25,NIVEL_4_REPETICION_ALTA
45,69,57,40,25,NIVEL_4_REPETICION_ALTA
45,69,57,66,25,NIVEL_4_REPETICION_ALTA
45,69,57,53,25,NIVEL_4_REPETICION_ALTA
45,80,8,55,25,NIVEL_4_REPETICION_ALTA
49,83,3,20,25,NIVEL_4_REPETICION_ALTA
47,68,92,78,25,NIVEL_4_REPETICION_ALTA
47,68,92,2,25,NIVEL_4_REPETICION_ALTA
47,68,92,47,25,NIVEL_4_REPETICION_ALTA
47,68,92,84,25,NIVEL_4_REPETICION_ALTA
52,65,37,15,25,NIVEL_4_REPETICION_ALTA
52,65,37,45,25,NIVEL_4_REPETICION_ALTA
52,65,37,7,25,NIVEL_4_REPETICION_ALTA
51,34,59,97,25,NIVEL_4_REPETICION_ALTA
51,34,59,47,25,NIVEL_4_REPETICION_ALTA
51,34,59,9,25,NIVEL_4_REPETICION_ALTA
51,34,59,31,25,NIVEL_4_REPETICION_ALTA
51,34,59,82,25,NIVEL_4_REPETICION_ALTA
28,53,35,81,25,NIVEL_4_REPETICION_ALTA
28,53,35,26,25,NIVEL_4_REPETICION_ALTA
28,53,35,91,25,NIVEL_4_REPETICION_ALTA
37,42,22,60,25,NIVEL_4_REPETICION_ALTA
52,65,37,39,25,NIVEL_4_REPETICION_ALTA
43,92,68,11,25,NIVEL_4_REPETICION_ALTA
43,92,68,16,25,NIVEL_4_REPETICION_ALTA
39,9,70,75,25,NIVEL_4_REPETICION_ALTA
30,57,91,91,25,NIVEL_4_REPETICION_ALTA
30,57,91,90,25,NIVEL_4_REPETICION_ALTA
30,57,91,31,25,NIVEL_4_REPETICION_ALTA
33,87,23,53,25,NIVEL_4_REPETICION_ALTA
33,87,23,37,25,NIVEL_4_REPETICION_ALTA
33,87,23,8,25,NIVEL_4_REPETICION_ALTA
33,87,23,52,25,NIVEL_4_REPETICION_ALTA
33,87,23,6,25,NIVEL_4_REPETICION_ALTA
33,87,23,42,25,NIVEL_4_REPETICION_ALTA
45,69,57,79,25,NIVEL_4_REPETICION_ALTA
40,72,26,42,25,NIVEL_4_REPETICION_ALTA
40,72,26,24,25,NIVEL_4_REPETICION_ALTA
40,72,26,54,25,NIVEL_4_REPETICION_ALTA
40,72,26,7,25,NIVEL_4_REPETICION_ALTA
40,72,26,19,25,NIVEL_4_REPETICION_ALTA
40,72,26,53,25,NIVEL_4_REPETICION_ALTA
38,63,22,14,25,NIVEL_4_REPETICION_ALTA
38,63,70,75,25,NIVEL_4_REPETICION_ALTA
38,63,70,81,25,NIVEL_4_REPETICION_ALTA
38,63,70,56,25,NIVEL_4_REPETICION_ALTA
38,63,70,34,25,NIVEL_4_REPETICION_ALTA
38,63,70,2,25,NIVEL_4_REPETICION_ALTA
38,63,70,29,25,NIVEL_4_REPETICION_ALTA
31,3,30,21,25,NIVEL_4_REPETICION_ALTA
44,91,69,37,25,NIVEL_4_REPETICION_ALTA
44,91,69,91,25,NIVEL_4_REPETICION_ALTA
44,91,69,81,25,NIVEL_4_REPETICION_ALTA
31,3,30,73,25,NIVEL_4_REPETICION_ALTA
31,3,30,36,25,NIVEL_4_REPETICION_ALTA
26,27,76,6,25,NIVEL_4_REPETICION_ALTA
26,27,76,35,25,NIVEL_4_REPETICION_ALTA
26,27,76,30,25,NIVEL_4_REPETICION_ALTA
26,27,76,12,25,NIVEL_4_REPETICION_ALTA
26,27,76,52,25,NIVEL_4_REPETICION_ALTA
26,27,76,91,25,NIVEL_4_REPETICION_ALTA
38,63,53,75,25,NIVEL_4_REPETICION_ALTA
51,34,59,74,25,NIVEL_4_REPETICION_ALTA
43,28,87,21,25,NIVEL_4_REPETICION_ALTA
43,28,87,68,25,NIVEL_4_REPETICION_ALTA
43,28,87,58,25,NIVEL_4_REPETICION_ALTA
43,28,87,86,25,NIVEL_4_REPETICION_ALTA
43,44,29,23,25,NIVEL_4_REPETICION_ALTA
43,44,29,1,25,NIVEL_4_REPETICION_ALTA
43,44,29,59,25,NIVEL_4_REPETICION_ALTA
43,44,29,89,25,NIVEL_4_REPETICION_ALTA
43,44,29,67,25,NIVEL_4_REPETICION_ALTA
43,44,29,92,25,NIVEL_4_REPETICION_ALTA
43,44,29,90,25,NIVEL_4_REPETICION_ALTA
42,7,29,74,25,NIVEL_4_REPETICION_ALTA
42,7,29,2,25,NIVEL_4_REPETICION_ALTA
42,7,29,26,25,NIVEL_4_REPETICION_ALTA
31,3,30,34,25,NIVEL_4_REPETICION_ALTA
38,20,2,54,25,NIVEL_4_REPETICION_ALTA
38,20,2,12,25,NIVEL_4_REPETICION_ALTA
38,20,2,21,25,NIVEL_4_REPETICION_ALTA
38,20,2,83,25,NIVEL_4_REPETICION_ALTA
38,20,2,29,25,NIVEL_4_REPETICION_ALTA
38,20,2,65,25,NIVEL_4_REPETICION_ALTA
28,53,22,70,25,NIVEL_4_REPETICION_ALTA
28,53,22,24,25,NIVEL_4_REPETICION_ALTA
39,94,58,8,25,NIVEL_4_REPETICION_ALTA
39,94,58,47,25,NIVEL_4_REPETICION_ALTA
40,72,26,12,25,NIVEL_4_REPETICION_ALTA
47,79,67,80,25,NIVEL_4_REPETICION_ALTA
47,79,67,45,25,NIVEL_4_REPETICION_ALTA
47,79,67,49,25,NIVEL_4_REPETICION_ALTA
39,9,22,77,25,NIVEL_4_REPETICION_ALTA
39,94,84,96,25,NIVEL_4_REPETICION_ALTA
39,94,84,95,25,NIVEL_4_REPETICION_ALTA
39,94,84,46,25,NIVEL_4_REPETICION_ALTA
39,94,84,80,25,NIVEL_4_REPETICION_ALTA
48,89,41,50,25,NIVEL_4_REPETICION_ALTA
41,93,48,50,25,NIVEL_4_REPETICION_ALTA
42,7,29,7,25,NIVEL_4_REPETICION_ALTA
42,7,53,37,25,NIVEL_4_REPETICION_ALTA
42,7,53,40,25,NIVEL_4_REPETICION_ALTA
42,7,53,97,25,NIVEL_4_REPETICION_ALTA
42,7,53,11,25,NIVEL_4_REPETICION_ALTA
42,7,53,43,25,NIVEL_4_REPETICION_ALTA
26,27,68,77,25,NIVEL_4_REPETICION_ALTA
43,92,27,32,25,NIVEL_4_REPETICION_ALTA
43,92,27,61,25,NIVEL_4_REPETICION_ALTA
28,26,72,35,25,NIVEL_4_REPETICION_ALTA
28,26,72,21,25,NIVEL_4_REPETICION_ALTA
28,26,72,64,25,NIVEL_4_REPETICION_ALTA
34,1,10,18,25,NIVEL_4_REPETICION_ALTA
34,1,10,68,25,NIVEL_4_REPETICION_ALTA
34,1,10,28,25,NIVEL_4_REPETICION_ALTA
35,54,14,25,25,NIVEL_4_REPETICION_ALTA
35,54,14,24,25,NIVEL_4_REPETICION_ALTA
35,54,14,93,25,NIVEL_4_REPETICION_ALTA
35,54,14,35,25,NIVEL_4_REPETICION_ALTA
48,73,23,36,25,NIVEL_4_REPETICION_ALTA
40,8,80,21,25,NIVEL_4_REPETICION_ALTA
40,8,80,49,25,NIVEL_4_REPETICION_ALTA
32,77,23,83,25,NIVEL_4_REPETICION_ALTA
32,77,23,43,25,NIVEL_4_REPETICION_ALTA
32,77,23,25,25,NIVEL_4_REPETICION_ALTA
32,77,23,24,25,NIVEL_4_REPETICION_ALTA
38,63,70,59,25,NIVEL_4_REPETICION_ALTA
33,87,23,24,25,NIVEL_4_REPETICION_ALTA
33,87,23,49,25,NIVEL_4_REPETICION_ALTA
35,54,14,7,25,NIVEL_4_REPETICION_ALTA
35,54,14,18,25,NIVEL_4_REPETICION_ALTA
36,48,97,40,25,NIVEL_4_REPETICION_ALTA
36,48,97,34,25,NIVEL_4_REPETICION_ALTA
44,22,90,11,25,NIVEL_4_REPETICION_ALTA
44,70,90,11,25,NIVEL_4_REPETICION_ALTA
41,29,70,45,25,NIVEL_4_REPETICION_ALTA
41,29,70,96,25,NIVEL_4_REPETICION_ALTA
41,29,70,3,25,NIVEL_4_REPETICION_ALTA
40,19,86,39,25,NIVEL_4_REPETICION_ALTA
40,19,86,97,25,NIVEL_4_REPETICION_ALTA
40,19,86,16,25,NIVEL_4_REPETICION_ALTA
40,19,86,45,25,NIVEL_4_REPETICION_ALTA
40,19,86,1,25,NIVEL_4_REPETICION_ALTA
40,19,86,11,25,NIVEL_4_REPETICION_ALTA
40,19,86,89,25,NIVEL_4_REPETICION_ALTA
40,19,86,60,25,NIVEL_4_REPETICION_ALTA
