case_date,fuerte,origin,confirmer,n_confirmers,n_fuertes_same_day,all_fuertes,t1_pos_fuerte,fuerte_appeared,first_day_offset
2024-04-27,90,46,9,1,3,44|74|90,4,True,5
2024-04-28,80,45,8,1,2,80|87,2,True,1
2024-04-28,87,33,73,1,2,80|87,4,True,6
2024-04-29,57,30,91,1,2,57|83,2,True,6
2024-04-29,83,49,30,1,2,57|83,3,True,4
2024-05-01,56,40,89,1,3,56|63|72,4,False,
2024-05-01,63,38,7,1,3,56|63|72,5,True,5
2024-05-01,72,40,34,1,3,56|63|72,6,False,
2024-05-06,29,41,53,2,2,29|63,2,True,1
2024-05-06,63,38,53,1,2,29|63,5,True,7
2024-05-10,41,39,89,1,2,41|94,4,True,3
2024-05-10,94,39,84,1,2,41|94,8,True,3
2024-05-13,11,35,57,1,2,11|27,2,True,5
2024-05-13,27,26,76,1,2,11|27,1,True,2
2024-05-14,7,42,29,2,3,7|29|71,1,True,5
2024-05-14,29,41,35,2,3,7|29|71,2,True,2
2024-05-14,71,42,41,1,3,7|29|71,7,True,2
2024-05-16,9,39,22,1,2,9|94,1,True,6
2024-05-16,94,39,58,1,2,9|94,8,True,6
2024-05-22,22,44,9,1,3,22|44|70,1,False,
2024-05-22,44,43,9,1,3,22|44|70,3,True,1
2024-05-22,70,44,9,1,3,22|44|70,3,True,5
2024-05-23,7,42,35,1,2,7|71,1,True,1
2024-05-23,71,42,12,1,2,7|71,7,False,
2024-05-26,7,42,44,1,4,7|22|70|71,1,True,5
2024-05-26,22,44,42,1,4,7|22|70|71,1,True,6
2024-05-26,70,44,42,1,4,7|22|70|71,3,True,1
2024-05-26,71,42,89,1,4,7|22|70|71,7,False,
2024-05-31,77,32,23,1,2,77|87,1,True,4
2024-05-31,87,33,23,1,2,77|87,4,True,3
2024-06-14,73,48,28,1,2,73|77,1,True,1
2024-06-14,77,32,28,1,2,73|77,1,False,
2024-06-16,30,39,3,1,3,30|41|83,3,True,2
2024-06-16,41,39,56,1,3,30|41|83,4,True,3
2024-06-16,83,49,3,1,3,30|41|83,3,True,2
2024-06-17,22,44,53,1,3,22|42|70,1,True,2
2024-06-17,42,37,22,3,3,22|42|70,3,True,1
2024-06-17,70,44,22,2,3,22|42|70,3,False,
2024-06-21,19,40,46,1,2,19|56,2,True,3
2024-06-21,56,40,12,1,2,19|56,4,True,1
2024-07-01,9,39,7,2,2,9|94,1,False,
2024-07-01,94,39,58,1,2,9|94,8,False,
2024-07-02,23,42,77,1,2,23|71,3,True,4
2024-07-02,71,42,56,1,2,23|71,7,True,1
2024-07-09,88,31,79,1,3,88|89|93,3,False,
2024-07-09,89,48,41,1,3,88|89|93,2,True,7
2024-07-09,93,41,48,1,3,88|89|93,3,True,2
2024-07-11,7,42,63,1,2,7|50,1,True,6
2024-07-11,50,42,5,1,2,7|50,4,True,3
2024-07-15,22,44,53,1,2,22|70,1,True,2
2024-07-15,70,44,53,1,2,22|70,3,True,4
2024-07-20,22,44,35,1,3,22|59|70,1,True,1
2024-07-20,59,44,26,1,3,22|59|70,2,True,4
2024-07-20,70,44,35,1,3,22|59|70,3,True,5
2024-07-24,27,26,76,1,2,27|72,1,False,
2024-07-24,72,40,26,2,2,27|72,6,False,
2024-08-02,72,40,34,1,2,72|87,6,True,3
2024-08-02,87,33,73,1,2,72|87,4,True,6
2024-08-05,11,35,57,1,7,11|22|44|69|70|80|91,2,True,4
2024-08-05,22,44,35,1,7,11|22|44|69|70|80|91,1,False,
2024-08-05,44,43,35,1,7,11|22|44|69|70|80|91,3,True,1
2024-08-05,69,45,57,1,7,11|22|44|69|70|80|91,1,False,
2024-08-05,70,44,35,1,7,11|22|44|69|70|80|91,3,True,2
2024-08-05,80,45,8,1,7,11|22|44|69|70|80|91,2,False,
2024-08-05,91,44,57,1,7,11|22|44|69|70|80|91,5,True,7
2024-08-07,22,44,7,1,2,22|70,1,False,
2024-08-07,70,44,7,1,2,22|70,3,True,7
2024-08-09,7,42,29,1,2,7|15,1,True,1
2024-08-09,15,29,96,1,2,7|15,1,False,
2024-08-22,31,38,74,1,3,31|63|100,2,True,2
2024-08-22,63,38,22,1,3,31|63|100,5,False,
2024-08-22,100,38,1,1,3,31|63|100,6,False,
2024-08-29,10,37,1,1,2,10|42,2,True,3
2024-08-29,42,37,7,1,2,10|42,3,True,2
2024-09-09,9,39,63,1,2,9|94,1,True,1
2024-09-09,94,39,84,1,2,9|94,8,True,7
2024-09-11,22,44,53,1,4,22|59|63|70,1,True,2
2024-09-11,59,44,34,1,4,22|59|63|70,2,True,4
2024-09-11,63,38,44,2,4,22|59|63|70,5,True,5
2024-09-11,70,44,53,1,4,22|59|63|70,3,False,
2024-09-12,53,28,35,1,4,53|54|86|90,3,True,5
2024-09-12,54,35,14,1,4,53|54|86|90,4,True,4
2024-09-12,86,35,46,1,4,53|54|86|90,5,True,1
2024-09-12,90,46,35,1,4,53|54|86|90,4,True,2
2024-09-13,19,40,86,1,4,19|29|56|67,2,True,1
2024-09-13,29,41,35,1,4,19|29|56|67,2,True,5
2024-09-13,56,40,41,2,4,19|29|56|67,4,False,
2024-09-13,67,40,79,1,4,19|29|56|67,5,True,3
2024-09-17,23,42,77,1,2,23|65,3,True,3
2024-09-17,65,52,82,1,2,23|65,1,True,6
2024-09-20,7,42,44,1,7,7|9|22|46|59|63|70,1,False,
2024-09-20,9,39,42,2,7,7|9|22|46|59|63|70,1,False,
2024-09-20,22,44,42,1,7,7|9|22|46|59|63|70,1,True,3
2024-09-20,46,39,19,1,7,7|9|22|46|59|63|70,5,True,5
2024-09-20,59,44,72,1,7,7|9|22|46|59|63|70,2,True,1
2024-09-20,63,38,42,2,7,7|9|22|46|59|63|70,5,False,
2024-09-20,70,44,42,1,7,7|9|22|46|59|63|70,3,False,
2024-09-22,60,43,6,1,2,60|91,4,False,
2024-09-22,91,44,69,1,2,60|91,5,False,
2024-09-30,86,35,46,1,2,86|90,5,True,4
2024-09-30,90,46,22,3,2,86|90,4,True,5
2024-10-01,72,40,26,1,2,72|77,6,True,2
2024-10-01,77,32,28,1,2,72|77,1,True,3
2024-10-05,9,39,90,1,3,9|14|69,1,True,2
2024-10-05,14,39,54,1,3,9|14|69,2,True,7
2024-10-05,69,45,11,1,3,9|14|69,1,True,2
2024-10-08,7,42,90,1,3,7|9|30,1,True,2
2024-10-08,9,39,42,2,3,7|9|30,1,True,1
2024-10-08,30,39,83,1,3,7|9|30,3,True,3
2024-10-10,37,46,65,1,2,37|90,1,True,7
2024-10-10,90,46,7,2,2,37|90,4,True,3
2024-10-16,12,43,71,1,3,12|44|89,1,True,7
2024-10-16,44,43,29,1,3,12|44|89,3,False,
2024-10-16,89,48,71,1,3,12|44|89,2,False,
2024-10-19,8,40,80,1,2,8|56,1,True,2
2024-10-19,56,40,71,1,2,8|56,4,False,
2024-10-23,42,37,22,2,2,42|73,3,False,
2024-10-23,73,48,87,1,2,42|73,1,True,3
2024-10-30,22,44,63,1,2,22|70,1,False,
2024-10-30,70,44,63,1,2,22|70,3,True,4
2024-11-03,73,48,87,1,2,73|90,1,True,1
2024-11-03,90,46,70,1,2,73|90,4,True,1
2024-11-06,21,28,51,1,4,21|26|53|77,1,True,4
2024-11-06,26,28,34,1,4,21|26|53|77,2,False,
2024-11-06,53,28,90,1,4,21|26|53|77,3,True,2
2024-11-06,77,32,28,1,4,21|26|53|77,1,True,2
2024-11-18,30,39,3,1,2,30|94,3,True,2
2024-11-18,94,39,84,1,2,30|94,8,False,
2024-11-21,7,42,44,1,7,7|22|23|26|53|59|70,1,True,2
2024-11-21,22,44,42,1,7,7|22|23|26|53|59|70,1,True,2
2024-11-21,23,42,28,2,7,7|22|23|26|53|59|70,3,False,
2024-11-21,26,28,72,1,7,7|22|23|26|53|59|70,2,False,
2024-11-21,53,28,42,2,7,7|22|23|26|53|59|70,3,True,1
2024-11-21,59,44,72,1,7,7|22|23|26|53|59|70,2,True,3
2024-11-21,70,44,42,1,7,7|22|23|26|53|59|70,3,True,3
2024-11-26,48,36,97,1,2,48|67,2,True,2
2024-11-26,67,40,79,1,2,48|67,5,True,1
2024-11-29,72,40,34,1,2,72|76,6,True,1
2024-11-29,76,34,92,1,2,72|76,5,True,6
2024-11-30,9,39,7,1,3,9|29|35,1,False,
2024-11-30,29,41,7,1,3,9|29|35,2,False,
2024-11-30,35,49,7,1,3,9|29|35,1,False,
2024-12-12,52,38,85,1,2,52|63,4,True,1
2024-12-12,63,38,35,1,2,52|63,5,True,4
2024-12-13,35,49,22,1,2,35|97,1,True,5
2024-12-13,97,52,48,1,2,35|97,2,True,2
2024-12-19,35,49,42,1,3,35|37|90,1,True,3
2024-12-19,37,46,82,1,3,35|37|90,1,True,4
2024-12-19,90,46,42,1,3,35|37|90,4,True,2
2024-12-23,19,40,86,1,2,19|56,2,True,6
2024-12-23,56,40,41,1,2,19|56,4,False,
2024-12-29,9,39,35,1,3,9|30|53,1,True,1
2024-12-29,30,39,83,1,3,9|30|53,3,False,
2024-12-29,53,28,35,1,3,9|30|53,3,True,4
2024-12-30,53,28,22,1,2,53|68,3,True,3
2024-12-30,68,47,92,1,2,53|68,3,True,7
2025-01-04,22,44,53,1,3,22|70|91,1,True,1
2025-01-04,70,44,22,2,3,22|70|91,3,False,
2025-01-04,91,44,57,1,3,22|70|91,5,True,1
2025-01-08,57,30,11,1,2,57|83,2,True,2
2025-01-08,83,49,30,1,2,57|83,3,True,3
2025-01-10,56,40,41,1,2,56|72,4,True,1
2025-01-10,72,40,26,2,2,56|72,6,True,2
2025-01-12,26,28,72,1,2,26|53,2,True,2
2025-01-12,53,28,22,2,2,26|53,3,True,3
2025-01-15,42,37,29,2,2,42|89,3,False,
2025-01-15,89,48,71,1,2,42|89,2,True,6
2025-01-22,14,39,54,1,2,14|41,2,True,1
2025-01-22,41,39,12,2,2,14|41,4,True,3
2025-01-28,44,43,9,1,2,44|53,3,True,2
2025-01-28,53,28,9,1,2,44|53,3,True,5
2025-01-31,6,35,60,1,2,6|48,1,False,
2025-01-31,48,36,93,1,2,6|48,2,True,1
2025-02-11,31,38,74,1,2,31|63,2,False,
2025-02-11,63,38,7,1,2,31|63,5,True,3
2025-02-12,73,48,77,1,2,73|76,1,True,2
2025-02-12,76,34,92,1,2,73|76,5,True,3
2025-02-23,22,44,29,1,4,22|44|70|75,1,True,2
2025-02-23,44,43,29,1,4,22|44|70|75,3,True,2
2025-02-23,70,44,29,1,4,22|44|70|75,3,False,
2025-02-23,75,44,62,1,4,22|44|70|75,4,False,
2025-02-28,41,39,89,1,2,41|56,4,False,
2025-02-28,56,40,89,1,2,41|56,4,True,6
2025-03-02,22,44,53,1,3,22|53|70,1,False,
2025-03-02,53,28,22,2,3,22|53|70,3,True,7
2025-03-02,70,44,22,2,3,22|53|70,3,True,2
2025-03-03,7,42,44,1,3,7|22|70,1,False,
2025-03-03,22,44,42,1,3,7|22|70,1,False,
2025-03-03,70,44,42,1,3,7|22|70,3,True,1
2025-03-07,12,43,71,1,4,12|28|56|92,1,True,6
2025-03-07,28,43,87,1,4,12|28|56|92,2,True,4
2025-03-07,56,40,71,1,4,12|28|56|92,4,True,2
2025-03-07,92,43,27,2,4,12|28|56|92,6,True,6
2025-03-09,22,44,53,1,3,22|42|70,1,False,
2025-03-09,42,37,44,2,3,22|42|70,3,True,5
2025-03-09,70,44,53,1,3,22|42|70,3,True,1
2025-03-11,26,28,72,1,3,26|53|73,2,True,3
2025-03-11,53,28,29,1,3,26|53|73,3,False,
2025-03-11,73,48,28,1,3,26|53|73,1,True,4
2025-03-12,52,38,81,1,2,52|63,4,True,6
2025-03-12,63,38,35,1,2,52|63,5,True,2
2025-03-21,22,44,90,1,2,22|70,1,True,2
2025-03-21,70,44,90,1,2,22|70,3,False,
2025-03-22,69,45,91,1,2,69|73,1,True,5
2025-03-22,73,48,23,1,2,69|73,1,True,3
2025-03-24,53,28,44,1,3,53|73|91,3,True,4
2025-03-24,73,48,28,1,3,53|73|91,1,True,1
2025-03-24,91,44,11,1,3,53|73|91,5,True,1
2025-03-29,79,47,88,1,2,79|83,4,False,
2025-03-29,83,49,3,1,2,79|83,3,True,1
2025-04-01,10,37,1,1,3,10|42|53,2,True,2
2025-04-01,42,37,44,1,3,10|42|53,3,True,2
2025-04-01,53,28,44,1,3,10|42|53,3,False,
2025-04-02,22,44,90,1,2,22|70,1,False,
2025-04-02,70,44,90,1,2,22|70,3,True,1
2025-04-03,7,42,44,2,4,7|22|70|71,1,True,5
2025-04-03,22,44,42,2,4,7|22|70|71,1,False,
2025-04-03,70,44,42,1,4,7|22|70|71,3,True,2
2025-04-03,71,42,56,1,4,7|22|70|71,7,True,5
2025-04-13,29,41,70,1,2,29|90,2,False,
2025-04-13,90,46,70,1,2,29|90,4,True,6
2025-04-14,41,39,12,1,3,41|56|57,4,False,
2025-04-14,56,40,12,1,3,41|56|57,4,False,
2025-04-14,57,30,69,1,3,41|56|57,2,True,2
2025-04-20,26,28,59,1,2,26|53,2,True,5
2025-04-20,53,28,63,2,2,26|53,3,True,2
2025-04-21,73,48,28,1,2,73|87,1,False,
2025-04-21,87,33,28,1,2,73|87,4,True,6
2025-04-23,26,28,34,1,2,26|76,2,True,2
2025-04-23,76,34,68,1,2,26|76,5,False,
2025-04-24,35,49,44,1,3,35|69|91,1,True,5
2025-04-24,69,45,57,1,3,35|69|91,1,True,2
2025-04-24,91,44,57,1,3,35|69|91,5,True,2
2025-04-30,10,37,1,1,2,10|42,2,True,6
2025-04-30,42,37,90,1,2,10|42,3,True,1
2025-05-02,3,31,83,1,2,3|74,1,False,
2025-05-02,74,46,31,1,2,3|74,3,True,2
2025-05-04,28,43,23,1,2,28|44,2,True,2
2025-05-04,44,43,9,2,2,28|44,3,False,
2025-05-15,22,44,90,1,3,22|59|70,1,True,1
2025-05-15,59,44,34,1,3,22|59|70,2,False,
2025-05-15,70,44,90,1,3,22|59|70,3,True,1
2025-05-17,7,42,22,1,2,7|63,1,True,3
2025-05-17,63,38,22,2,2,7|63,5,True,2
2025-05-18,54,35,14,1,4,54|63|65|97,4,True,3
2025-05-18,63,38,35,1,4,54|63|65|97,5,True,1
2025-05-18,65,52,82,1,4,54|63|65|97,1,False,
2025-05-18,97,52,48,1,4,54|63|65|97,2,True,5
2025-05-23,9,39,70,1,2,9|94,1,True,1
2025-05-23,94,39,58,1,2,9|94,8,False,
2025-05-29,12,43,56,1,4,12|28|65|81,1,True,4
2025-05-29,28,43,23,1,4,12|28|65|81,2,True,3
2025-05-29,65,52,82,1,4,12|28|65|81,1,True,4
2025-05-29,81,43,52,1,4,12|28|65|81,5,True,6
2025-05-31,12,43,41,1,6,12|29|44|56|71|81,1,True,2
2025-05-31,29,41,42,1,6,12|29|44|56|71|81,2,True,1
2025-05-31,44,43,42,1,6,12|29|44|56|71|81,3,True,1
2025-05-31,56,40,41,1,6,12|29|44|56|71|81,4,False,
2025-05-31,71,42,41,1,6,12|29|44|56|71|81,7,True,1
2025-05-31,81,43,85,1,6,12|29|44|56|71|81,5,True,4
2025-06-01,22,44,70,1,2,22|59,1,True,3
2025-06-01,59,44,72,1,2,22|59,2,True,3
2025-06-12,73,48,23,1,2,73|89,1,False,
2025-06-12,89,48,12,1,2,73|89,2,True,2
2025-06-13,22,44,90,1,2,22|70,1,True,1
2025-06-13,70,44,22,2,2,22|70,3,True,3
2025-06-16,42,37,44,1,2,42|59,3,True,5
2025-06-16,59,44,34,1,2,42|59,2,True,7
2025-06-23,20,38,2,1,3,20|63|100,1,True,1
2025-06-23,63,38,29,1,3,20|63|100,5,True,2
2025-06-23,100,38,10,1,3,20|63|100,6,False,
2025-06-25,35,49,42,1,2,35|83,1,True,2
2025-06-25,83,49,3,1,2,35|83,3,True,7
2025-06-27,22,44,35,1,2,22|70,1,False,
2025-06-27,70,44,35,1,2,22|70,3,True,1
2025-07-22,14,39,54,1,2,14|30,2,True,5
2025-07-22,30,39,3,1,2,14|30,3,False,
2025-07-24,12,43,89,1,2,12|44,1,True,6
2025-07-24,44,43,35,1,2,12|44,3,True,3
2025-07-25,19,40,86,1,2,19|65,2,True,4
2025-07-25,65,52,82,1,2,19|65,1,True,2
2025-07-27,22,44,90,1,3,22|53|70,1,True,1
2025-07-27,53,28,44,2,3,22|53|70,3,False,
2025-07-27,70,44,90,1,3,22|53|70,3,True,1
2025-07-31,9,39,7,1,3,9|37|90,1,True,1
2025-07-31,37,46,65,1,3,9|37|90,1,True,5
2025-07-31,90,46,7,1,3,9|37|90,4,True,1
2025-08-04,30,39,83,1,2,30|46,3,True,5
2025-08-04,46,39,86,1,2,30|46,5,True,2
2025-08-05,52,38,81,1,2,52|63,4,True,2
2025-08-05,63,38,22,1,2,52|63,5,True,3
2025-08-11,42,37,7,1,2,42|44,3,True,1
2025-08-11,44,43,7,1,2,42|44,3,False,
2025-08-13,19,40,86,1,4,19|51|56|57,2,True,1
2025-08-13,51,40,21,1,4,19|51|56|57,3,True,2
2025-08-13,56,40,71,1,4,19|51|56|57,4,True,4
2025-08-13,57,30,91,1,4,19|51|56|57,2,True,5
2025-08-28,7,42,44,1,3,7|22|70,1,True,1
2025-08-28,22,44,42,1,3,7|22|70,1,True,2
2025-08-28,70,44,42,1,3,7|22|70,3,False,
2025-08-30,9,39,63,1,4,9|30|42|62,1,False,
2025-08-30,30,39,3,1,4,9|30|42|62,3,False,
2025-08-30,42,37,63,1,4,9|30|42|62,3,True,1
2025-08-30,62,39,75,1,4,9|30|42|62,6,True,4
2025-08-31,35,49,42,1,2,35|80,1,False,
2025-08-31,80,45,8,1,2,35|80,2,False,
2025-09-01,59,44,26,1,2,59|91,2,True,3
2025-09-01,91,44,11,1,2,59|91,5,True,6
2025-09-02,80,45,8,1,2,80|93,2,True,6
2025-09-02,93,41,97,1,2,80|93,3,False,
2025-09-05,42,37,53,2,3,42|44|60,3,True,4
2025-09-05,44,43,53,2,3,42|44|60,3,True,1
2025-09-05,60,43,6,1,3,42|44|60,4,True,5
2025-09-06,22,44,29,1,3,22|70|91,1,False,
2025-09-06,70,44,29,1,3,22|70|91,3,True,3
2025-09-06,91,44,11,1,3,22|70|91,5,True,1
2025-09-10,46,39,19,1,2,46|60,5,False,
2025-09-10,60,43,6,1,2,46|60,4,True,3
2025-09-13,7,42,9,1,5,7|9|29|41|71,1,True,3
2025-09-13,9,39,42,1,5,7|9|29|41|71,1,True,2
2025-09-13,29,41,9,2,5,7|9|29|41|71,2,True,2
2025-09-13,41,39,12,1,5,7|9|29|41|71,4,True,2
2025-09-13,71,42,12,2,5,7|9|29|41|71,7,False,
2025-09-14,3,31,30,1,2,3|57,1,True,4
2025-09-14,57,30,69,1,2,3|57,2,True,2
2025-09-19,63,38,22,1,2,63|100,5,False,
2025-09-19,100,38,1,1,2,63|100,6,False,
2025-09-20,59,44,34,1,2,59|91,2,False,
2025-09-20,91,44,57,1,2,59|91,5,True,5
2025-09-21,42,37,90,1,2,42|63,3,True,3
2025-09-21,63,38,90,1,2,42|63,5,False,
2025-09-30,10,37,1,1,4,10|29|42|82,2,True,4
2025-09-30,29,41,90,1,4,10|29|42|82,2,True,1
2025-09-30,42,37,90,1,4,10|29|42|82,3,True,6
2025-09-30,82,33,37,1,4,10|29|42|82,3,True,2
2025-10-02,51,40,21,1,2,51|67,3,False,
2025-10-02,67,40,88,1,2,51|67,5,False,
2025-10-10,35,49,70,1,3,35|53|63,1,True,2
2025-10-10,53,28,35,2,3,35|53|63,3,True,1
2025-10-10,63,38,35,2,3,35|53|63,5,False,
2025-10-11,19,40,46,1,3,19|72|90,2,True,3
2025-10-11,72,40,26,1,3,19|72|90,6,True,1
2025-10-11,90,46,29,1,3,19|72|90,4,True,5
2025-10-13,9,39,44,1,2,9|59,1,True,1
2025-10-13,59,44,26,1,2,9|59,2,True,1
2025-10-15,26,28,59,1,2,26|53,2,False,
2025-10-15,53,28,29,1,2,26|53,3,True,3
2025-10-16,9,39,22,1,2,9|90,1,True,3
2025-10-16,90,46,22,1,2,9|90,4,True,2
2025-10-20,7,42,9,1,2,7|23,1,True,1
2025-10-20,23,42,87,1,2,7|23,3,True,4
2025-10-26,7,42,70,1,2,7|23,1,True,5
2025-10-26,23,42,77,1,2,7|23,3,True,4
2025-11-05,22,44,70,1,4,22|42|90|91,1,True,4
2025-11-05,42,37,44,2,4,22|42|90|91,3,True,3
2025-11-05,90,46,44,2,4,22|42|90|91,4,True,4
2025-11-05,91,44,57,1,4,22|42|90|91,5,True,3
2025-11-08,7,42,53,1,3,7|23|48,1,False,
2025-11-08,23,42,73,1,3,7|23|48,3,True,2
2025-11-08,48,36,93,1,3,7|23|48,2,True,6
2025-11-16,42,37,63,1,2,42|82,3,True,2
2025-11-16,82,33,37,1,2,42|82,3,True,2
2025-11-19,21,28,51,1,4,21|26|34|53,1,True,2
2025-11-19,26,28,59,1,4,21|26|34|53,2,True,5
2025-11-19,34,51,59,1,4,21|26|34|53,1,False,
2025-11-19,53,28,70,2,4,21|26|34|53,3,False,
2025-11-22,35,49,9,1,3,35|63|100,1,True,2
2025-11-22,63,38,9,1,3,35|63|100,5,True,3
2025-11-22,100,38,10,1,3,35|63|100,6,False,
2025-11-23,7,42,90,1,2,7|71,1,True,3
2025-11-23,71,42,56,1,2,7|71,7,True,1
2025-11-26,46,39,19,1,2,46|94,5,False,
2025-11-26,94,39,58,1,2,46|94,8,True,4
2025-11-27,26,28,34,1,4,26|53|68|76,2,True,3
2025-11-27,53,28,29,1,4,26|53|68|76,3,False,
2025-11-27,68,47,92,1,4,26|53|68|76,3,True,5
2025-11-27,76,34,92,1,4,26|53|68|76,5,True,1
2025-12-05,7,42,70,1,2,7|71,1,False,
2025-12-05,71,42,56,1,2,7|71,7,True,1
2025-12-09,28,43,73,1,2,28|44,2,True,6
2025-12-09,44,43,9,2,2,28|44,3,False,
2025-12-14,11,35,91,1,2,11|54,2,True,6
2025-12-14,54,35,14,1,2,11|54,4,True,5
2025-12-20,29,41,7,1,2,29|56,2,True,2
2025-12-20,56,40,41,1,2,29|56,4,True,7
2025-12-27,29,41,44,1,2,29|93,2,True,2
2025-12-27,93,41,97,1,2,29|93,3,True,6
2025-12-30,28,43,23,1,3,28|44|77,2,True,1
2025-12-30,44,43,35,1,3,28|44|77,3,True,7
2025-12-30,77,32,23,1,3,28|44|77,1,True,4
2026-01-03,44,43,42,1,2,44|92,3,True,3
2026-01-03,92,43,76,1,2,44|92,6,True,2
2026-01-07,23,42,77,1,2,23|90,3,False,
2026-01-07,90,46,42,1,2,23|90,4,True,2
2026-01-08,30,39,83,1,2,30|94,3,True,1
2026-01-08,94,39,84,1,2,30|94,8,True,1
2026-01-16,46,39,19,1,2,46|57,5,True,1
2026-01-16,57,30,91,1,2,46|57,2,True,2
2026-01-17,9,39,90,1,2,9|94,1,True,3
2026-01-17,94,39,58,1,2,9|94,8,True,1
2026-01-23,29,41,90,1,3,29|89|93,2,True,7
2026-01-23,89,48,41,2,3,29|89|93,2,False,
2026-01-23,93,41,48,1,3,29|89|93,3,True,4
2026-02-08,31,38,74,1,2,31|52,2,False,
2026-02-08,52,38,85,1,2,31|52,4,False,
2026-02-09,19,40,46,1,3,19|58|72,2,True,2
2026-02-09,58,46,94,1,3,19|58|72,2,True,6
2026-02-09,72,40,34,1,3,19|58|72,6,True,1
2026-02-11,7,42,9,1,2,7|71,1,True,7
2026-02-11,71,42,12,1,2,7|71,7,True,3
2026-02-14,63,38,42,1,2,63|73,5,True,6
2026-02-14,73,48,23,1,2,63|73,1,True,1
2026-02-15,46,39,86,1,2,46|94,5,False,
2026-02-15,94,39,84,1,2,46|94,8,True,3
2026-02-28,59,44,26,1,2,59|70,2,True,6
2026-02-28,70,44,22,1,2,59|70,3,True,4
2026-03-05,22,44,29,1,3,22|68|70,1,False,
2026-03-05,68,47,92,1,3,22|68|70,3,False,
2026-03-05,70,44,29,1,3,22|68|70,3,True,1
2026-03-07,23,42,87,1,3,23|29|71,3,True,7
2026-03-07,29,41,42,1,3,23|29|71,2,False,
2026-03-07,71,42,41,1,3,23|29|71,7,True,3
2026-03-12,19,40,86,1,2,19|56,2,True,2
2026-03-12,56,40,12,1,2,19|56,4,True,2
2026-03-17,22,44,29,1,2,22|70,1,False,
2026-03-17,70,44,29,1,2,22|70,3,True,3
2026-03-23,9,39,44,1,4,9|22|70|94,1,True,1
2026-03-23,22,44,9,1,4,9|22|70|94,1,False,
2026-03-23,70,44,9,1,4,9|22|70|94,3,True,5
2026-03-23,94,39,84,1,4,9|22|70|94,8,True,1
2026-03-26,44,43,42,1,2,44|92,3,False,
2026-03-26,92,43,68,1,2,44|92,6,True,1
2026-03-28,7,42,63,1,2,7|23,1,False,
2026-03-28,23,42,73,1,2,7|23,3,True,2
2026-04-09,28,43,23,1,4,28|77|82|87,2,True,4
2026-04-09,77,32,23,1,4,28|77|82|87,1,False,
2026-04-09,82,33,65,1,4,28|77|82|87,3,True,1
2026-04-09,87,33,23,1,4,28|77|82|87,4,False,
2026-04-16,16,27,25,1,2,16|83,1,False,
2026-04-16,83,49,3,1,2,16|83,3,True,4
2026-04-22,58,46,94,1,2,58|74,2,True,4
2026-04-22,74,46,31,1,2,58|74,3,True,2
2026-04-23,44,43,70,1,2,44|81,3,True,3
2026-04-23,81,43,85,1,2,44|81,5,True,6
2026-04-25,28,43,23,1,2,28|44,2,False,
2026-04-25,44,43,35,1,2,28|44,3,True,1
2026-04-30,57,30,91,1,2,57|94,2,True,3
2026-04-30,94,39,58,1,2,57|94,8,True,1
2026-05-06,34,51,59,1,2,34|86,1,True,5
2026-05-06,86,35,19,1,2,34|86,5,True,3
2026-05-10,29,41,70,1,2,29|63,2,True,6
2026-05-10,63,38,70,1,2,29|63,5,True,2
2026-05-19,48,36,93,1,3,48|85|97,2,True,6
2026-05-19,85,36,52,1,3,48|85|97,4,True,4
2026-05-19,97,52,93,1,3,48|85|97,2,True,6
2026-05-22,22,44,9,1,3,22|70|91,1,False,
2026-05-22,70,44,9,1,3,22|70|91,3,True,1
2026-05-22,91,44,69,1,3,22|70|91,5,False,
2026-05-24,69,45,57,1,2,69|82,1,True,6
2026-05-24,82,33,65,1,2,69|82,3,False,
2026-05-28,35,49,44,1,2,35|59,1,True,1
2026-05-28,59,44,26,1,2,35|59,2,True,7
2026-05-31,25,30,16,1,2,25|57,1,True,4
2026-05-31,57,30,69,1,2,25|57,2,True,1
2026-06-07,42,37,53,1,2,42|65,3,True,3
2026-06-07,65,52,37,1,2,42|65,1,True,2
2026-06-10,20,38,2,1,2,20|63,1,True,1
2026-06-10,63,38,7,1,2,20|63,5,True,2
2026-06-11,9,39,44,1,5,9|41|57|91|94,1,False,
2026-06-11,41,39,71,1,5,9|41|57|91|94,4,False,
2026-06-11,57,30,69,1,5,9|41|57|91|94,2,True,3
2026-06-11,91,44,69,1,5,9|41|57|91|94,5,False,
2026-06-11,94,39,84,1,5,9|41|57|91|94,8,True,1
2026-06-12,42,37,53,1,2,42|84,3,True,2
2026-06-12,84,47,94,1,2,42|84,5,False,
2026-06-15,35,49,44,1,2,35|53,1,True,3
2026-06-15,53,28,44,1,2,35|53,3,True,4
2026-06-17,22,44,63,1,2,22|70,1,False,
2026-06-17,70,44,63,1,2,22|70,3,True,2
2026-06-21,9,39,44,2,5,9|22|29|35|75,1,False,
2026-06-21,22,44,70,1,5,9|22|29|35|75,1,False,
2026-06-21,29,41,44,2,5,9|22|29|35|75,2,True,2
2026-06-21,35,49,44,2,5,9|22|29|35|75,1,True,2
2026-06-21,75,44,62,1,5,9|22|29|35|75,4,True,4
2026-06-25,9,39,90,1,2,9|94,1,True,7
2026-06-25,94,39,58,1,2,9|94,8,True,3
2026-06-29,23,42,73,1,2,23|48,3,True,2
